chemical.id,conc,plate.id,well,remove,bottle.id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49
3530,1,18046,C07,0,C125605,14.1710086875,0,0,0,0,0,4.8611104375,0.2604166875,0,0,0,12.2829790625,12.73871875,0.4991334375,0,0,0,0,0,0,11.0894215625,0,0,0,0,0,0,0,0,0,0,3.6024323125,0.17361125,0.021701375,0,13.99737,0,0,0,0,0.021701375,0,13.585068125,0,0,0,0,0,0
3530,1,18046,D07,0,C125605,0,0,22.005192,0,0,0,0.021701375,0,0,0,0.021701375,27.886270875,0,0,0,0.021701375,19.5746625,10.0694605625,0,0,0.04340275,0,5.68575,24.3272771875,0,0,0,27.36542875,0,0,0.021701375,0,32.530392,10.785591375,0.824651375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,E07,0,C125605,0,0,0,31.2282948125,0,0,0,0,0,0,41.64499375,0,0,0,0,0,0,0,0,5.96788375,2.7343753125,0,0,6.445313125,22.569428125,8.854165625,0.3689246875,0,0.04340275,0,0,7.465276875,19.76995625,10.9374971875,0,0,22.30901875,24.67447375,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,F07,0,C125605,0,21.766490625,0,0,0,0,0.021701375,0,10.763901875,0,0,27.539067,2.300349125,0,0,11.2413240625,0,0.021701375,12.3914795,0.04340275,0,0.021701375,60.52519125,0,0,0,0,0,0,0,12.8472378125,8.0295,62.9557471875,48.6328415625,19.74828125,26.584196375,1.9314245,0.8680556875,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,G07,0,C125605,0,0,0,0,0,22.764752125,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,5.967875,19.5963554375,0,0,0,0,0,0,0,0,0,9.960920125,9.2447925625,12.0225673125,0.1085069375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,0,18046,H07,0,C125605,0,0,0,0,0,0,0,0,0,26.909742625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,25.1953079375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,A08,0,C125605,0,0,5.881078125,0,0,0,0,0,25.02171075,0,0,0,0,0,6.032996875,3.710938875,0,0,25.04339375,0.0434028125,0,0,0,0,0,0,0,0,23.5677196875,0,0,27.01822875,64.4531165625,49.0017134375,17.51303575,0.1519096875,0.108506875,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,B08,1,C125605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3530,1,18046,C08,0,C125605,0,15.082442625,0,7.83419825,0,0,0,0,13.8888875,1.367187625,0,0,0,0,0.021701375,0,0,0,0,0.021701375,15.9071211875,0,0,0,0,16.3411328125,0.6293404375,0,0,0,0,0,1.215278125,6.423612875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,D08,0,C125605,0,20.37761875,0.716145625,0,0,0,0,0,5.2083375,14.4531229375,0,0,0,0,0,19.0755321875,0,0,0,0,0,0,14.778671875,1.497396875,0,7.2699634375,0,0,0,20.377609375,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,E08,0,C125605,0,23.285606875,0,0,0,0,0,6.6840246875,14.0408125,15.1475715625,0,0,0,16.471365625,6.98783575,0,0,0,25.84636875,0.021701375,0,0,0,0,18.9887278125,30.230040625,0.282118125,0,0.021701375,0,0,0,26.193585125,0,21.158834375,6.575506875,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,F08,0,C125605,0,0,21.4843528125,0,0,0,0,0,0,0,0,13.194429375,0,0,0,0,0,0,0,0,0,22.808153125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,G08,0,C125605,0,0,0,0,0,0,0,0,0,0,0,0,3.993053125,4.3619760625,0,0,7.09634375,13.585050625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,0,18046,H08,0,C125605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.93748625,0,0,12.348065,3.363715,0,0,0,0,1.497396875,10.633688125,0,0.021701375,20.3341903125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,A09,0,C125605,0,0,0,4.36197875,1.67100625,0,0,20.2040045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1006978125,4.210070125,0,0,4.7092,31.0980965625,62.934039375,5.490462625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,B09,0,C125605,0,0,0,12.782109375,0.75954825,0,0,0,0,0,0,0,15.212690625,0,0,0,0,0,6.749136875,0,0,0,0,5.79428125,7.7474,0,0,0,0,0,0,0,14.2361065625,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0
3530,1,18046,C09,0,C125605,37.630221875,0.1302084375,0,0,0,0,0,0,0,0,0,10.351576375,9.223084375,0,0,0,0,0,0,18.359385,0.6293391875,0,0,0,0,0,8.4418415625,5.4253479375,0,0,10.8506985625,0,18.207467,5.208334375,4.4704846875,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0
3530,1,18046,D09,0,C125605,0,0,0,0,0,0,16.406240625,0,0,0,0,0,0,0,0,0,0,16.731765,0,0,0,0,0,8.311637,0,0,0,0,0,16.3194434375,0,0,1.86631875,29.7525878125,12.00087375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,E09,0,C125605,0,0,0,15.0173715625,0,0,0,0,5.360242125,0,0,0,0,12.10938125,1.0633679375,0,0,3.298609375,0.3472221875,10.264771875,3.819443125,0,0,0,0,0,0,0,12.8255284375,0.911459375,13.28126875,0,16.102439125,4.4704853125,5.013020875,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,F09,0,C125605,0,7.4435795,0,0,0,0,0,0,0,0,0,0,7.8125,0,0,20.8333165625,0,0,6.48871,0,0,0,17.317713125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,G09,0,C125605,0,0,0,24.565932625,0,0,0,25.58595625,0.412325,0,0,3.949663125,7.20486875,0,0,0,0,22.0486321875,0,0,0,0,0,0,26.2369759375,0,0,0,15.14757125,0,0,38.650140625,37.5000109375,47.5260041875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,0,18046,H09,0,C125605,0,0,0,0,0,20.8333371875,0,0,0,17.534738875,0,0,0,0.021701375,0,17.165796875,0,0,0,0,21.0720413125,0.021701375,0,0,0,0,0,19.7699871875,0,0,21.63628125,2.32205,41.16754375,57.3133525,32.11803625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,A10,0,C125605,0,20.7248253125,0.282118125,0,0,0,0,0,0,0,0,0,2.105034375,5.598959375,0,0,20.876726375,0.0868054375,0,0,0,0,0,0,21.896684375,0.47743125,0,0,20.247415625,0.3906250625,9.7656340625,0.108507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,B10,0,C125605,0,0,7.161460625,0,0,0,0,11.111125,7.3350784375,0,0,0,0,0,0,6.3151045,0,0,0,0,0,0,7.269965,0.8680540625,0,0,0,0,7.855890625,0,0,0,7.72569375,14.0407815625,4.405384375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,C10,0,C125605,0,0,4.492186875,0,0,0,0,0,10.3949884375,0,0,0,0,0,5.273436875,0,0,0,0,9.4617995,0.0651040625,0,0,0,0,0,0,0,0,9.5052253125,0.021701375,0,0,0,0,0,0,0,5.989582,0,0,0,0,0,0,0,0,0,3.38541575
3530,1,18046,D10,0,C125605,0,0,0,0.021701375,0,6.2282989375,0,0,0,0,0,12.41319375,0,0,0,0,0,0,3.86284875,0.2604165,0,0,0,0,0,0,12.4348954375,0.0434028125,0,0.021701375,7.877603125,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,E10,0,C125605,0,18.68489375,0.0434028125,0,0,0,0,0,0,18.337695125,0,0,0,0,0.021701375,0,0,0,0,0,18.294278125,0,0,0,0,0,0,0,0,0,0,19.1406365625,13.563385625,12.9340375,23.632838875,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0
3530,1,18046,F10,0,C125605,0,0,15.7985990625,0,0,0,0,1.28038125,13.910616875,0,0,0,0,0,0,16.7534634375,0,0,0,16.1892375,1.25868125,0,0,0,0,0,0,0,0,0,7.8993090625,21.39757,38.99737325,29.752585,19.5312396875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,G10,0,C125605,0,0,6.2499984375,0,0,0,0,5.33854375,0.520834375,0,0,11.1545130625,0,0,0,0,0,6.9661460625,0,0,0,0,8.984379375,0.477430625,0,0,0,12.0442703125,0.6293415625,0,0,0,4.25346875,6.1848875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,0,18046,H10,0,C125605,0,0,0,0,0,24.1753210625,0,0,0,9.87413125,30.4904675,0,0,0,0,0,0,0,0,0,10.850696875,1.6710075,0,0,0,0,0,0,0,0,12.4783,0.0434028125,59.39667125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,A11,1,C125605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3530,1,18046,B11,0,C125605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23350625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3619803125,0,0,0,0,0
3530,1,18046,C11,0,C125605,0,0,4.7960074375,0,0.390625,8.875871875,0,0,0,0,0,0,0,13.1510295,0,0,5.5338685625,0,0,0,0,5.98959375,7.0312535625,0,0,0,13.7369959375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,D11,0,C125605,0,14.4965125,0.49913125,0,0,0,0,0,0,14.4531309375,0,0,0,0,8.268227,0,0,0,0,8.9409721875,0.0651040625,0,0,14.21438125,0,0,6.901032,2.84288125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0
3530,1,18046,E11,0,C125605,0,0,0,0,0,0,1.974825,15.9071109375,0,0,0,0,0,16.2543475,0,0,0,0,0,0,0,0,0.021701375,0,0,15.4513865625,1.3671871875,0,7.812505,0.607638875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,F11,0,C125605,9.548609375,0,0,0,0,22.721354375,9.7656165625,0,0,0,0,0,0,0,22.677928125,0.8680540625,0,0,0,0,0,0,0,0,0,20.0303975,0,0,0,0,0,18.055555625,3.9713521875,22.1354265,10.28647075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,G11,0,C125605,7.356765,0,0,0,0,0,18.684880625,0,0,0,0,14.8003403125,0,0,0,0,7.46526875,7.834203125,0,0,0,13.45487375,0,0,5.0998228125,8.5069453125,0,0,0,8.6588628125,5.490451875,0,24.240451875,32.6823071875,2.19184025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,0,18046,H11,1,C125605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3530,1,18046,A12,0,C125605,0,0,10.06945,0,0,0,0,0,9.8307384375,0.021701375,0,0,0,0,0,0,0,3.45052125,0,0,0,0,0,0,0,0,0,0,0,12.022575,0,0,0,0,0,12.738715625,0.846354375,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,B12,0,C125605,0,24.5442778125,2.79947775,0,0,0,0,0,0,0,0,0,0,0,18.9018965625,1.757811875,0,4.861103125,14.236103125,0,0,0,4.774305,4.557294375,0,0,0,0,0,26.32376875,1.128471875,0,0,13.9105871875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,C12,0,C125605,0,0,15.47309375,0,0,0,0,0,0,0,11.71873375,0,0,0,0,0,14.1709978125,0,0,4.5572915625,0,0,0,0,0,10.39498125,0.8680545,0,0,0,0,0,0,16.5147685625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,D12,0,C125605,0,0,6.74913125,0,0,7.291666875,0,0,0,17.209192,0,0,7.7474009375,0,0,0,0,8.376743125,0,17.7951603125,0.021701375,0,0,0,0,0,0,0,0,6.6840275,0,0,0,0,7.8776034375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,E12,0,C125605,2.03993125,0,0,0,0,17.4479246875,0,0,0,22.070328125,0,0,0,19.292570125,0,0,17.3177103125,1.51909625,0,7.48696875,16.81855875,0,0,0,0,19.3359540625,0,0,0,3.2118125,18.27257075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,F12,0,C125605,0,0,23.82809875,0,0,0,0,0,21.072078125,0,0,0,0,0,0,0,22.46094375,0,0,0,17.8602290625,2.430553125,0,0,0,0,0,0,0,10.2213659375,0,0,16.8185875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18046,G12,0,C125605,0,0,0,13.9539893125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1710159375,0.086805625,0,0,0,0,0,0,0,0,15.19099825,0,0,0,0,0,2.083334375,19.7048521875,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,0,18046,H12,0,C125605,0,0,11.13280625,3.472221875,0,0,0,0,0,14.6918215625,0,0,0,0,14.409717625,0,0,0,0,0,10.8724054375,0,0,0,13.3680540625,0,0,0,0,0,0,31.358525,45.507790625,36.67534875,31.16320575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,A01,0,C125605,0,0,0,8.268225,8.4852471875,0,0,0,0,0,0,0,0,12.348078125,0,0,0,0,0,0,0,0,12.0659778125,3.9496525,0,0,0,0,14.019109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,B01,0,C125605,0,0,0,0,0,0,0,0,0,0.5859375,0,0,0,0,0,0,0,0,5.6640653125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8342025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,C01,0,C125605,0,17.773459375,0,0,0,7.4869878125,0,0,0,0,0,16.16752125,0.282118125,0,0,0,6.5321146875,2.3437496875,0,0,0,0,0,17.83853125,0,0,0,17.708353125,9.3099075,2.9513885625,0,4.991321875,20.659717625,21.028640125,20.312463875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,D01,0,C125605,0,20.855009375,0,0,8.875865,0,0,0,24.3055291875,0,0,0,0,0,0,0,0,29.513921875,0,0,0,0.021701375,0,0,0,0,0,8.289940625,4.2534740625,0,0,30.598928125,26.367195375,24.4791840625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,E01,0,C125605,0,0,0,0,23.4809228125,0.04340275,0,0,0,0,0,0,0,0,0,0,0,5.12153125,21.5928584375,0.04340275,0,0,0.021701375,0,0,0,0,0,0,0,0,0,9.50521875,5.7725709375,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0
3530,1,18047,F01,0,C125605,0,0,14.77863125,2.235243125,0,0,9.5486149375,0,0,19.748275,0,0,0,0,21.961815625,0,8.3333346875,14.2361160625,0,0,0,0,0,0,7.552084375,0.086805625,9.375009625,0,0,0,0,15.7551928125,29.144946375,30.9678384375,18.836800625,0.28211825,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,G01,0,C125605,0,14.214430625,0,0,0,0,0,0,7.4869679375,0,0,0,0,0,0,0,0,13.4114574375,0,0,0,0,0,14.2144103125,0,0.021701375,0,0,0,0,0,0,6.1197903125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,0,18047,H01,0,C125605,0,0,0,0,0,7.09634375,2.973092,0,0,0,0,7.421871875,11.631942,0,0,0,0,0,0,0,7.74739375,15.99391875,0,0,0,0,0,16.319445125,28.9496525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,A02,0,C125605,0,0,0,10.677084375,1.69270875,0,0,7.16146875,1.9748273125,0,0,0,0,0,0,0,0,0,0,0,11.1545165625,0,0,0,8.984367,0,0,4.21007125,0,0,10.1562215,1.519096375,7.7473940625,0.282118125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,B02,0,C125605,2.2135403125,0,0,0,20.7465545,0.04340275,0,0,0,0,20.203963875,0.368925,0,0,0,0,0,15.733518125,15.907140625,0,8.9192715625,0,0,0,7.3567778125,0,0,0,17.664928125,4.882811875,0.0868055625,0.021701375,37.23956875,20.464411875,23.7847298125,3.2986125625,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,C02,0,C125605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2482553125,0.78125,0,0,19.379349375,0.086805625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,D02,0,C125605,0,30.490441375,0,0,0,0,0,0,0,0,0,0,0.021701375,0,10.438367625,0,25.0434253125,0,0,0,0,0,0,0,0,0,0,0,20.420996875,1.0416653125,0,0,11.26301875,9.9826353125,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0
3530,1,18047,E02,0,C125605,0,26.5842034375,0.846353125,0,0,0,0,0,10.8507040625,0,22.11373125,1.4105875,0,0,0,0,0,0,25.260409375,1.258680625,0,0,0,25.5859375,0,0,0,0,15.5165,11.328126375,0,0,0,25.607646875,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0
3530,1,18047,F02,0,C125605,0,0,9.8958403125,0,0,0,0,0,20.789921875,0,0,0,22.7430375,0.9548621875,0,0,0,0,12.8038128125,0.1953125,0,0,0,0,29.9478721875,4.4704871875,1.3237850625,0.1953124375,0,0,0,0,20.44273125,3.2769096875,0,0,0,0,0,0,0,0,0,13.43316875,0,0,0,0,0
3530,1,18047,G02,0,C125605,0,0,0.021701375,0,17.55640625,3.23350625,0,0,0,0,0,0,8.3333221875,0,0,0,21.0069653125,0,0,0,0,0,0,0.021701375,0,0,0,0,22.72131875,0,0,0,52.3654545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,0,18047,H02,0,C125605,0,0.021701375,0,0,23.5025690625,0,0,0,0,0,0,0,0,16.210921875,4.296875,0,0,0,0,0,15.64669375,4.578982625,0,0,0,0,0,0,18.250875,4.014756875,0,0,0,20.1171934375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,A03,0,C125605,0,0,4.796,11.6970421875,0,0,0,0,0,17.18747875,0,0,0,0,18.185751375,0,0,0,0,1.64930625,15.407995125,0,0,0,11.545125,7.7039804375,0,0,0,0,0,20.1605959375,11.02431875,0.4340275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,B03,0,C125605,0,9.67881,0,0,6.01128825,17.14410625,0,0,0,0,0,0,0,0,30.4253525,0,0,0,0,0,22.20051875,3.9279504375,0,0,0,0,0,0.021701375,0,10.72048575,0,0,5.316841875,27.1484215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,C03,0,C125605,0.455729375,0,0,0,12.4131934375,0,0,5.316841875,0,0,5.8593723125,0,0,0,0,0,13.0642290625,0,0,0,0,0,19.9652803125,0,0,0,0,0,16.9053746875,0,0,0,18.77171875,7.8341995,15.104168875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,D03,0,C125605,0,0,0,0,5.6640653125,0,17.4478965625,2.82118,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8837,0.0434028125,0,0,0,0,0,19.140615625,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0
3530,1,18047,E03,0,C125605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05902375,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,16.2109371875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0
3530,1,18047,F03,0,C125605,1.063367,0,0,0.021701375,0,0,20.92015,0,0,0,0,0,0,0.021701375,18.18576875,2.82118125,0,0,0,0,23.8715590625,0,0,0,0,0,0,0,13.8237740625,0,23.9800260625,44.01039375,89.95225,35.394943125,41.0156128125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,G03,0,C125605,0,0,0.021701375,0,0,11.740462625,0,0,0,0,0,0,0,12.6953155625,0,0,0,0,0,0,10.850685625,0.2387153125,0,0,0,0,6.42361075,0,0,2.690971875,10.95921875,0,0,3.88454875,3.2986103125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,0,18047,H03,0,C125605,0,0,0,0,20.39932975,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0329840625,0,0,0,14.2143875,4.5138865625,0,10.98091075,0,0,0,0,0,20.3125184375,14.9088678125,8.3550590625,6.6840290625,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,A04,0,C125605,0,0,0,0,0,0,0,0,16.861988125,0,0,0,0,0,0,0,0,0,0,17.4479121875,0,0,0,0,0,0,18.142359375,1.019965625,0,0,0,4.427084375,3.515628125,9.1362734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,B04,0,C125605,0,0,0,12.695325,2.1484398125,0,0,0,0,0,0,1.25868125,10.2647390625,0,0,20.2473984375,0,0,0,0.021701375,0,0,0.0651040625,9.9392129375,7.89931875,11.024312875,0,0,0,0,0,0,26.605921875,4.9045134375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,C04,0,C125605,0,25.4340209375,0,0,0,0,0.021701375,0,0,28.732665125,0,0.021701375,0,0,0,0,0,12.7604,0,0,0.021701375,34.02776075,0,0,0,0,0,0,0,0,9.3967090625,14.3012295,51.020018125,20.1388859375,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0
3530,1,18047,D04,0,C125605,0,0,0,0,0,0,0,0,0,0,0,0,11.892359375,0,0,0.021701375,0,0,0,0,0,0,13.43315625,17.881950125,0,0,0,0,0,0,0,16.14584375,23.1987675,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,E04,0,C125605,0,0,0,0,0,0,0,0,0,0,0,0,16.03734375,4.5138790625,0,12.174496875,0,0,0,0,0,0,0,0,0,21.7230795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,32.2048875,0.47743125,0,0
3530,1,18047,F04,0,C125605,18.61979125,0,0,0,1.25868125,14.04078875,0,0,0,0,7.834203125,5.642363875,0,0.520834375,19.72657875,0.93315875,0,0,0,0,0,0,0,11.4149375,3.624129375,0,0,0,16.753483875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.603325,0,0,0,0
3530,1,18047,G04,0,C125605,0,0,13.802075,0,0,0,0,0.021701375,0,0,0,0,9.3315978125,0,0,0,16.0373040625,1.953125625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,0,18047,H04,0,C125605,0,0,0,0,0,0,0,0,0,0,7.44357575,0,0,0,0,0,0,0,0,0,0,0,0,8.181421875,16.34115625,4.4704871875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,A05,0,C125605,0,0,0,0,0,0,13.194452625,0,0,0,0,1.996528125,23.524293125,0,0,0,0,0,10.4383753125,0,0,0,6.74915625,3.71093875,0,0,0,0,0,0,0,0,74.7179175,4.2534746875,0.3038194375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,B05,0,C125605,0,0,0,3.03819375,12.955721875,0,0,0,0,0,0,3.515625,4.0147573125,0,0,17.2309103125,0,0,0,15.8420340625,0,0,0,0,0,0,0.021701375,0,16.2109509375,0.6944446875,0,0,0,0,0,0,0,0,11.393215625,4.144965625,0,0,0.021701375,0,0,0,0,0,0
3530,1,18047,C05,0,C125605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,15.711800625,0,0,6.74914625,0.021701375,0,0,0,13.7804,1.540798125,0,0,0,0,0,0,0,6.727415625,24.2404596875,15.473096875,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0
3530,1,18047,D05,0,C125605,0.4557303125,0,0,0,0,0,0,0.021701375,0,0,0,18.5112885625,0,0,0,0,0,15.51650625,0.021701375,0,0,4.6006875,15.125869375,0,0,0,0,0,0,0,0,10.9158,3.6675340625,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0
3530,1,18047,E05,0,C125605,0,0,0,13.671890625,2.1701403125,0,0,0,0,0,0,0.021701375,10.286459375,8.441851375,0,0,0,0,16.579846875,0,0,0,0,0,0,0,14.2578125,5.07812325,0,0,0.021701375,1.3671875,17.25260075,5.9678835625,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,F05,0,C125605,0,0,0,0,0,0,21.658009375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.026053125,12.6301835625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,G05,0,C125605,0,6.94445,8.2248154375,0,0,0,0,0,0,0,0,20.83333075,0,0,0,0,0,0,18.05554,0,0,0,0,0,0,0,0,0,0,19.2491071875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,0,18047,H05,0,C125605,0,0,0,22.3524023125,0,0,0,0,0,21.6796778125,0.477430625,0,0,0,0,22.3524203125,0.1953125625,0,0,0,9.852425,13.06423275,0,0,0,0,0,17.122402625,0,0,0,15.668421875,30.5338696875,27.9947884375,36.7404254375,2.6041668125,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,A06,0,C125605,0,0,0,14.800340625,0,0,0,23.5460184375,0,0,0,0,0,24.066865625,4.8177228125,0,0,0,0,0,2.9513875,20.65971875,0,0,0,0,29.0581525,0,0,0,0,0,25.5425825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,B06,0,C125605,14.0407784375,29.01473625,0,0,0,0,0,0,16.6232385625,0,0,0,0,0,0,0,32.747392,27.5173603125,0,0,0,0,0,0,0,0,2.9513875,13.2161409375,0,22.61284375,10.720490125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18047,C06,0,C125605,0.1519096875,0,0,0,0,0,0,0,0,11.002625,7.052949375,0,0,21.46265625,1.6059025,0,0,0,0,0,0,0,21.180553125,2.604168125,0,0,0,23.567684375,0,0,0,0,0,0,25.17361875,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0
