"well","plate.id","chemical.id","chemical.name","vp_locationcode","conc","starttime","vd_inadist","vd_smldist","vd_lardist","plate_well","total"
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1500,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1501,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1502,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1503,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1504,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1505,0,2.60500001907349,0,"18099_A03",2.60500001907349
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1506,0.261999994516373,1.40400004386902,0,"18099_A03",1.40400004386902
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1507,0.625999987125397,0.0780000016093254,0,"18099_A03",0.0780000016093254
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1508,0.470999985933304,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1509,0.541999995708466,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1510,0.28999999165535,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1511,0.605000019073486,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1512,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1513,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1514,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1515,0.759999990463257,0.958000004291534,0,"18099_A03",0.958000004291534
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1516,0.723999977111816,0.090999998152256,0,"18099_A03",0.090999998152256
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1517,0.0540000014007092,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1518,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1519,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1520,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1521,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1522,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1523,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1524,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1525,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1526,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1527,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1528,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1529,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1530,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1531,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1532,0,3.04999995231628,0,"18099_A03",3.04999995231628
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1533,0.20100000500679,0.101000003516674,0.293000012636185,"18099_A03",0.394000016152859
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1534,0.291999995708466,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1535,0.250999987125397,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1536,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1537,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1538,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1539,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1540,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1541,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1542,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1543,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1544,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1545,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1546,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1547,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1548,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1549,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1550,0,0.550999999046326,0,"18099_A03",0.550999999046326
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1551,0.386000007390976,0.418999999761581,0,"18099_A03",0.418999999761581
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1552,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1553,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1554,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1555,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1556,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1557,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1558,0,0,0,"18099_A03",0
