chemical.id,bottle.id,conc,plate.id,well,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50
3529,C844503,1,18100,F11,0,0,0,0,0,16.8185809375,0,1.432290625,6.271716375,0,12.6301960625,0,0,11.827265625,0.8897578125,0,0,9.960933125,0,0,0,0,0,6.5972243125,0,0,0,15.8203415625,0,0,6.206600125,0.086805625,0,6.618925625,10.93749625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,F12,0,0,16.4930509375,0.1302084375,0,0,13.085928125,0,0,0,0,0,7.31336875,0.21701375,0,17.3177334375,0,0,12.239588875,7.942700625,1.5842034375,0,12.4348946875,0,0,0,0,0,0,0,0,0,0,0,0,6.2934040625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G01,0,0,0,0.021701375,3.3854149375,0,0,0,0,0,5.7942729375,0,0,0,0,0,0,0,0,0,3.927953875,0,0,0,0,5.794285125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G02,0,8.1597269375,0,0,0,0,0,7.552080625,0,0,0,0,0,0,3.3854028125,7.2699640625,0,0,0,0,5.38194375,3.5373223125,0,0.5642375,3.3854171875,0,2.7994803125,6.2934025,0,7.5954878125,0.2387153125,0,0,10.24305625,6.141479375,18.0338475,0.368925,0,0,0,0,0,3.1249984375,0,0,0.021701375,0,0,0,0
3529,C844503,1,18100,G03,0,0,0,0,0,0,0,0.108506875,5.4470475,1.584199625,0,0,0,0,0,0,10.3949629375,0,0,4.144965625,0,0,9.00607125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G04,4.947918125,0,0,0,9.635421875,0.1953125,0,1.2369795,0.5642353125,5.468749375,0.2821179375,0,0,0,0,0,0,0,3.38542,0,0,5.5989591875,0,0,0,0,0.021701375,9.7005284375,0,0,0,6.8142354375,0,0,0,0,0,0,11.0677296875,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G07,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G09,0,0,0,0,0,0,0,0,0,0,0.3472223125,0,0,0,0,0,0,0,0,0,2.430557,0,0.36892375,0.086805625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G10,0,11.1762015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2317710625,0,0,0,0,0,0,0,0,0,0,0,7.335075,0.7378468125,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0
3529,C844503,1,18100,G11,0,0,13.0859353125,0.021701375,0,0,0,0,0,0,0,0,12.803806875,0,0,0,0,0,0,0,0,0,8.6154375,1.8880228125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,C844503,1,18100,G12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
