chemical.id,conc,plate.id,well,remove,bottle.id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48
3529,1,18032,F05,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0
3529,1,18032,G05,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108506875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,0,18032,H05,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,A06,0,C844503,0,0,0,6.380208125,0,0,0,0,0,2.9730903125,0.0651040625,0,3.450521875,6.1848978125,0,0,0,0,8.4201395,0.3472221875,0,0,0,0,0,0,0,0,0,1.64930525,0.17361125,0.021701375,0,0.3689238125,0,0,0,0,0,0,3.927951,0.13020825,0,0,0,0,0,4.687501875
3529,1,18032,B06,0,C844503,0.021701375,0,0,2.5607628125,0.1302084375,0,0,0,0,0,0,2.8645853125,0.434026375,0,0,0,0,0,0,0,0,0,0,0,0,2.1918415625,0.1302083125,0,0,2.387153875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,C06,0,C844503,0,0,0,0,0.455728125,0,0,0,0,0,0.195312625,0,0,0.4123260625,0,0,0,0,0.1519098125,0,0,0,0,0,0,0,0,0,2.1701371875,0.1302081875,0,2.6041661875,0,0,1.801215,0,0,0,4.340277625,0,0,0,0,0,0,0,0,0
3529,1,18032,D06,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,E06,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,F06,0,C844503,0,0,0,0,0,0.021701375,0.4557303125,0,0,0,0.021701375,0,0.0434028125,0,1.0416675,0.021701375,0,0.9114590625,0,0,0.4340278125,0.0434028125,0,0,0,0,0.1519096875,0.021701375,0,0,0.824652625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,G06,0,C844503,0,0,0,0,1.5408,0,0,0,3.5156260625,0.130208375,3.7977416875,0.0434028125,2.3871528125,0,0,0,0,0,0,3.6241340625,0.173611,1.866320125,0,0,3.342016375,0.086805625,1.6927103125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5156243125,0.1953125,0,0,2.734375
3529,0,18032,H06,0,C844503,0,0,5.577256375,0,0,0,0.390626375,0,0.5425340625,0.0651041875,0,1.7361115625,0,0,0,7.790794125,0.1519096875,0,0,0,0,0,3.342015625,0.021701375,0,0.021701375,5.7074654375,0,0,0,2.6041653125,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,A07,0,C844503,0,0,0,0.282118125,0,0,0.2604166875,0,0,0,0,0,0.520834,0,0.390625,0,0,0,0,0,0,0.282118125,0,0.629338875,0,0.672743125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2821179375,0,0,0,0,0,0
3529,1,18032,B07,0,C844503,4.0147569375,0,0,0,3.79774125,0,0,0,2.21354,0,0,0,1.64930375,0,0,3.4939223125,0,0,0,0,4.405384375,0,0,0.021701375,0,0,0,0,6.7057315625,0,1.90972125,0.5642346875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,C07,0,C844503,0,0.021701375,0,0.0434028125,0,0,0,0,0.0434028125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,D07,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,E07,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,F07,1,C844503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3529,1,18032,G07,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0
3529,0,18032,H07,0,C844503,5.707463125,0,0,0,0,5.555555375,0,0,0,0,0,8.789063875,0.021701375,0,0,0,0,6.1631949375,0,0,0,0,0,7.7256815,0.021701375,8.398426875,0,0.021701375,0,3.75434,4.1666666875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,A08,0,C844503,0.3689246875,3.0381960625,0,2.1050341875,0,0,0,0,2.148436875,0.9548596875,2.343751375,0.1953123125,0,0,0,0,0,0,1.019965625,0.737847625,1.085070125,0.368924625,0.2604165625,0.8680540625,0,0,0.95486125,0,0.36892375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,B08,0,C844503,0,0.824651375,0,0.195312625,0,0,0.217013875,0,0,0,0,0,0,0,0,0.021701375,0,0,0.91145875,0,0,0.108506875,0,0,0.629340625,0.282118125,0,0.282118125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,C08,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,D08,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0
3529,1,18032,E08,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,F08,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,G08,0,C844503,0,0,0,0,0,0.3472221875,0,0,0,0,0,0.3255209375,0.021701375,0,0,1.779514375,0,0,0,1.323784375,0.303819375,0,0,0.4340279375,0,0,0.303819375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,0,18032,H08,0,C844503,0,2.0833321875,0.2604166875,0.021701375,0,0,0,0,1.4756965625,0.0651040625,0,0,0,0,0.0651040625,0,0,0,0.0434028125,0,0,0,0,0,0.0434028125,0,0,1.171876875,0,0,0.108507,0,0,0,0,0,0.0868054375,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,A09,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,B09,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,C09,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,1,18032,D09,0,C844503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0
3529,1,18032,E09,0,C844503,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
