"well","plate.id","chemical.id","chemical.name","vp_locationcode","conc","starttime","vd_inadist","vd_smldist","vd_lardist","plate_well","total"
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1552,0.771000027656555,1.39199995994568,0,"18040_A02",1.39199995994568
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1553,1.11600005626678,0.513000011444092,0,"18040_A02",0.513000011444092
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1554,0.0869999974966049,0.925999999046326,0,"18040_A02",0.925999999046326
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1555,0.88400000333786,0.287999987602234,0,"18040_A02",0.287999987602234
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1556,0.90200001001358,1.27100002765656,0,"18040_A02",1.27100002765656
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1557,0.730000019073486,0.061999998986721,0,"18040_A02",0.061999998986721
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1558,0.848999977111816,0,0,"18040_A02",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1467,0,1.71099996566772,0,"18040_A03",1.71099996566772
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1468,0,1.12399995326996,0,"18040_A03",1.12399995326996
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1469,0.30799999833107,2.65100002288818,0,"18040_A03",2.65100002288818
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1470,0,3.31500005722046,0,"18040_A03",3.31500005722046
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1471,0.0869999974966049,0.879000008106232,0,"18040_A03",0.879000008106232
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1472,0,4.36100006103516,0,"18040_A03",4.36100006103516
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1473,0.691999971866608,0.061999998986721,0,"18040_A03",0.061999998986721
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1474,0.172999992966652,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1475,0.181999996304512,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1476,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1477,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1478,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1479,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1480,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1481,0.261000007390976,5.01700019836426,0,"18040_A03",5.01700019836426
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1482,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1483,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1484,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1485,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1486,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1487,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1488,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1489,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1490,0,0,0,"18040_A03",0
"A03",18040,3529,"Germ Free","ZEBRABOX1",1,1491,0,0,0,"18040_A03",0
