chemical.id,bottle.id,conc,plate.id,well,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50
3530,C125605,1,18101,C07,2.77777625,0.1085068125,0,0,7.2048640625,0,4.31857775,0,0,3.99305375,0.390625,4.448785625,0,0,6.44531875,0,0,3.1467029375,4.882815125,0,4.253473125,0,0,0,3.90624925,0,6.119803125,0,0,0,4.0364565625,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,8.2465296875,0,0,0,0
3530,C125605,1,18101,C08,0,0.3906246875,0,0,0,0,0,0.5208334375,0.0868054375,0,0,0,0,0,0.0434028125,0,0,0,0,0,0,0,0,0.1302084375,0.2821180625,0,0.8029523125,0.4123261875,0,0,0,0,0,0,0,0.04340275,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,C09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,C10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,C11,18.381053125,1.3237875,0,0,9.5703278125,0,0,0,15.711809375,0.75955,0,0,0,0,7.5520934375,2.647570125,0,8.2465373125,0,7.0312496875,0,0,0,18.01214825,0,0,0,0,0,0,0,5.16493125,2.235242,7.573790625,7.617180625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,C12,0,0,0,16.406244375,0,0,0,0,0,15.8854375,2.278646875,0,0,0,0,0,0,19.2925266875,0,0,0,0,16.623275,0,0,0,0,0,0,0,19.0755421875,10.351545125,60.2213778125,61.176153125,28.90621975,25.9548809375,7.2482635625,0.672742,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,D01,0,0,0.021701375,0,0,0,1.280382625,0,0,0.021701375,0,0,0,0,0,1.3454853125,0,0,0,0,0,1.5190975,0,0,0.0434028125,0.04340275,0,0,0,1.2152790625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,D02,0,20.160582,0,0,0,0,0,0,0,18.5980878125,0,0,0,0,17.3176975,0,0,0.021701375,0,0,0,18.229153125,0,0,0,10.4817790625,19.35765,0,0,0,0,0,0,7.03125,22.2656246875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,D05,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0.0434028125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,D06,0,0,0,0,0,0,7.4652740625,0.086805625,13.1727628125,0,0,12.4349009375,0.2387153125,0,0,0,6.336803125,2.8428825,0.021701375,0,0,4.8611085625,8.7673615625,2.79947875,0,0,0,4.9262185625,0,0,0,0,0,0,0,0,0,0,1.627605625,0,0,0,0,0,0,0,13.5850834375,0,0,0
3530,C125605,1,18101,D07,0,0,4.166665625,0.8029525,5.642361875,0.021701375,0,0,8.181432,0.04340275,0,0,0,0,0,0,0,0,8.398435125,0,0,7.2048625,0.173610875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0
3530,C125605,1,18101,D08,1.6276040625,0,0,0,0,0.8897565625,0.4123261875,0,6.770822625,0,1.3454871875,0,0,5.6206584375,0.0651040625,0,0,0,0,1.5408,3.6892353125,0,0,1.2152774375,0,0,0,0,0,0,3.8194446875,0,1.6493054375,7.4869798125,0,0.021701375,0,0,0,0.455728125,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0
3530,C125605,1,18101,D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,D11,0,0,0,0,2.126736875,2.1918403125,0,0,0,0,0,0,0,0.021701375,2.2352415625,0,1.8663184375,0,0,0,0,0,1.128472,0,0.1519096875,2.01823,1.779513875,0.1953125,0,0.347221875,0.9765628125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,D12,0,0,16.79689625,0.434028125,0,0,0,0,0,0,0,0,0,6.0112853125,7.5954865625,0,0,0,0,16.2543266875,5.685771875,4.75260375,0,0,0,9.830740625,6.944445125,0,0,0,0,0,0,0,0,47.80813575,9.3966953125,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,E01,0,8.572060125,0,0,4.2968741875,0,0,0,4.340273875,0,0,0,6.0980934375,0,7.400171875,0.0651041875,0,7.139756875,0,0,2.387153125,6.510415625,0,5.230034375,0.0434028125,0,0,0,6.3801971875,0,0,0,0,0,0,0,0,0,0,0,0,6.705742,0.021701375,0,0,0,0,0,0,0
3530,C125605,1,18101,E02,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,19.357642,0,0,0,13.21615625,0,0,0,10.047753875,0,0,0,0,0,0,0,0,0,0,0,8.767353125,4.60069625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,E03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,E04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,E05,0,0.1953125,0,0,0,0.0651041875,0,0,0,0.17361125,0,0,0,0,0.021701375,0,0,0.0434028125,0.2387153125,0,0,0.086805625,0,0,0,0,0,0,0.282118125,0,0,0,0.2604165625,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0
3530,C125605,1,18101,E06,0.021701375,0,0,0,1.8446179375,0.1302084375,0,0,0,0,0,2.5390610625,0,0,0,0,0,0,0,0,0,0,0,4.6874998125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,E07,0,8.1380321875,0,0,0,0,0.021701375,0,0,0,0.282118125,5.5989565,3.9930565,0.2604166875,8.789065625,0,0,0,5.33854375,0.607638875,0,8.441830625,0,0,0,0,0,4.7092028125,0,0,0,0,0,7.0529496875,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,E08,0,0.021701375,0,0,0,0,0,2.4088503125,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.481764375,0.3689235625,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,E09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,E10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
