"chemical.id","conc","date","plate","well","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91"
3530,1,20190502,18101,"E03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"E04",0,0,0,2.32800006866455,0.428999990224838,0,0,0,0,0,0,1.49300003051758,1.34300005435944,3.20799994468689,1.81099998950958,0.896000027656555,0.666999995708466,2.13599991798401,7.09499990940094,0,0,6.01399993896484,2.56199991703034,0.508000016212463,0,1.10099995136261,0,0,0,0,2.62700009346008,0.243000000715256,0,0,0,0,0,0,1.23300004005432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"E05",0,0,0,0,0,0,0,0,0.246999993920326,0,0,0,0,0,0,0,0,0,0,0,0,1.71800005435944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78600001335144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483999997377396,0.24600000679493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"E06",0,0,0,2.27999997138977,0,0,0.303999990224838,1.34900003671646,0,0,0,0.45100000500679,0,0,0,0,0,0,0,0,0,0.061999998986721,0,0,0,0,0,0,0.517000019550323,0,2.47000002861023,0,0,0,0,0,0,0,0,1.317999958992,0.34799998998642,0.236000001430511,0.30799999833107,0,0,0,0,0,3.62400007247925,0,0,0,0,0,0,0,0,3.08399993181228,0.493000000715256,0.261000007390976,0,0.697000026702881,1.08899998664856,0,0,1.74300003051758,0.224999994039536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51699995994568,0.912999987602234,2.31100010871887,0,0,0,0,0
3530,1,20190502,18101,"E07",0,0,0,7.2260000705719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52600002288818,0.646000027656555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"E08",0,0.523000001907349,0.263000011444092,0,2.07999992370605,0,0.17399999499321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60599994659424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53900003433228,0,0,0,0,0,0,0
3530,1,20190502,18101,"E09",0,0,0,0,2.73699998855591,0,0,0,0,0,1.09300005435944,0,0,0,0,0,0,0,0,0,0,2.98900008201599,0,0,0,0,0,0,0,0,4.35900020599365,0.888000011444092,2.51200008392334,0.444000005722046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"E10",0,0,0,5.56099987030029,3.25600004196167,1.15100002288818,0,2.77099990844727,1.11000001430511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36899995803833,1.25600004196167,0.414000004529953,0.28999999165535,0,0,0,0,0.24600000679493,0,0,0,0,0,0,0
3530,1,20190502,18101,"E11",0,0,0,0,0,0,0,1.63900005817413,0,0,0,0,0,0,1.00499999523163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78600001335144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123000003397465,0,0,0,0.061999998986721,0,0,0,0,0,0,0,0,0.32600000500679,0,0,0,0,0,0,0.34799998998642,0,0.409000009298325,0,0,0,0,0,0,0,0,0,0.441000014543533,0,0,0,0,0,0.53600001335144
3530,1,20190502,18101,"E12",0,0,0,1.91199994087219,1.93299996852875,0.256999999284744,0.971000015735626,0.638000011444092,1.01900005340576,0,0,0.356000006198883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750999987125397,0,0,0,0,0,0,0,0,0,0.300999999046326,0,0,0,0,0,0,0,0.555999994277954,0,0,0,0,0,0.559000015258789,0,0,0.555999994277954,0.545000016689301,0.321999996900558,0,0,0,0,0,2.14800000190735,0.363999992609024,0.123000003397465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60400009155273,0,0.137999996542931,0,0.550000011920929,0,0,0.34799998998642
3530,1,20190502,18101,"F01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"F02",0,0,0,3.59299993515015,0,0.122000001370907,0,0.446000009775162,0,0,0,0,0,0,0.212999999523163,0.123000003397465,0.123000003397465,0,0,0,0,3.13100004196167,0.658999979496002,0,0.529999971389771,1.03299999237061,0.185000002384186,0,0,0,1.41100001335144,0,0,0,0,0.123000003397465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"F03",0.976000010967255,0.687999986112118,0,0,3.72699999809265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08399999141693,0,0.435000002384186,0,0,0,0,0,0.871999979019165,3.02799999713897,0.642000004649163,0.513000011444092,0,0.483000010251999,0,0,0,0,0.412999987602234,0,0,0.750999987125397,0,0,0,0.602999985218048,0,1.02300000190735,0,0,0,0,0.298000007867813,0,0,0,1.44400000572205,0,0,0.432000011205673,0.448000013828278,0,0,0,0,1.05999994277954,0,0,0,0.435999989509583,0.061999998986721,0,0.0750000029802322,0,0.878000020980835,0,0,0,0,0,0,0,0.526000022888184,1.43700003623962,0.726999998092651,0,0,0,0.785000026226044,1.8860000371933,0.965999990701676
3530,1,20190502,18101,"F05",0,0,0,2.46499991416931,0.846000015735626,0,1.08599996566772,0,0,0,0,0.493000000715256,0,0.280000001192093,0.769999980926514,0.13400000333786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368999987840652,0,0,0,0.061999998986721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293999999761581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"F06",0,0.118000000715256,0.617999970912933,3.58099991083146,1.24899995326996,0.061999998986721,1.27100002765656,0.30799999833107,1.33299994468689,0.17399999499321,0,0,0,0,0,0,0,1.27699995040894,0.61599999666214,0.870000004768372,1.49899995326996,2.23899996280671,0.648000001907349,0,0,0,0,0,0.296999990940094,0,1.69100004434586,0.428999990224838,0.649999976158142,0,0.829999983310699,1.54299998283386,0.972000002861023,0.268999993801117,0.605000019073486,4.01699988543987,0.118000000715256,0,0,0,0.910999998450279,0.481000006198883,0.393999993801117,0.409999996423721,3.63499999046326,0.665000021457672,0,0.331999987363815,0,0,0.319000005722046,0.40200001001358,1.81500005722046,2.94600009918213,0.268999993801117,0.474999994039536,0.291000008583069,0.330000013113022,0.680999994277954,0,2.66999998688697,0.118000000715256,2.89600002765655,0.40599998831749,1.06299996376038,0.998000025749207,0,0,0,0,0,4.07500004768371,1.00999999046326,0.726000010967255,1.55499994754791,2.14000010490417,2.0239999294281,0.950999975204468,0,0.794999986886978,1.60299998521805,0.569000005722046,1.40900003910065,0.591000020503998,0.614000022411346,0.282999992370605,1.01800000667572,0.697000026702881
3530,1,20190502,18101,"F07",0,0,0,0,2.18400001525879,0,0.340999990701675,0.340999990701675,0.554000020027161,0,0,0,0,0,0,0,0,0,0,0,0,3.29099988937378,0.449999988079071,0.358999997377396,0.268999993801117,0.349000006914139,0.624000012874603,0,0,0,0,0.194999992847443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00199997425079,0.865000009536743,0,0,0.632000029087067,0.851000010967255,0.941999971866608,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"F08",0,0,0,0,0,0,3.0789999961853,0.123000003397465,0,0,0,0,0,0,0,0,0,0,0,0,0.34799998998642,2.98299992084503,0,0,0,0,0,0,0,1.97399997711182,0.291000008583069,0,0,0,0,0,0,0,2.47499990463257,0,0,0,0,0,0,0,0,2.54800009727478,0.119999997317791,0,0,0,0,0,0,0,0,2.45499992370605,0.0869999974966049,0,0,0,0,0,0,1.3639999628067,0.305999994277954,0,0,0,0,0,0,0,1.40299999713898,0,0,0,0,0,0,0,0,2.46099996566772,0.437000006437302,0,0,0,0,0,0,0
3530,1,20190502,18101,"F09",0,0,0,1.24500000476837,0,0,0.493000000715256,0,0,0,0.526000022888184,0.955999970436096,0,0.123000003397465,0,0,0,0,0,0,0,0,0,0.619000017642975,0.462999999523163,1.18900001049042,0,0,0.479000002145767,2.75199997425079,0.90200001001358,0.0810000002384186,0.287000000476837,1.01499998569489,2.13299989700317,0.0489999987185001,0,0,0.196999996900558,0.617999970912933,0.0820000022649765,0.828000009059906,0.181999996304512,0,0.215000003576279,0,0,0.17399999499321,0.185000002384186,0.112999998033047,0,0,0,0.962000012397766,0.46000000834465,0,0,0,0,0,0,1.4210000038147,0.640999972820282,0,0,0.444000005722046,0.919000029563904,0.549000024795532,0.633000016212463,0,0,1.68700003623962,0.565999984741211,0.578999996185303,0.261999994516373,5.24999985843897,0,0,0,0,0,0,0,0,0.629999995231628,0,0,0.061999998986721,0.296999990940094,0,0,0
